"parallel_domain","Pressure","Velocity:0","Velocity:1","Velocity:2","TurbEner","Dissip","TurbVisc","total_pressure","Points:0","Points:1","Points:2"
3,-2.46173e+17,-9.85831e+07,9.46255e+07,-2.09047e+08,7.47748e+17,8.35362e+23,8.75644e+06,-2.46173e+17,0.00438156,-0.0294742,-0.06
1.35184,6.12036e+16,1.19226e+07,-3.3976e+07,-9.54601e+07,3.96205e+14,1.4629e+19,1.08905e+06,6.12036e+16,-0.0263789,-0.000471909,-0.06
2,1.85814e+17,1.15842e+08,-1.19768e+08,-1.77902e+08,6.82553e+14,4.9919e+19,1.23681e+06,1.85814e+17,-0.0189554,0.0207106,-0.06
2,5.55918e+16,-2.0934e+06,-794006,-1.39836e+07,2.78009e+14,6.31268e+19,4.70902e+06,5.55918e+16,-0.0426483,0.0141581,-0.06
3,-1.51778e+19,-4.08774e+07,1.06696e+07,3.75891e+07,4.41478e+16,4.0971e+25,2.4612e+09,-1.51778e+19,0.0380167,-0.0116746,-0.06
3,-1.68266e+19,-2.27239e+07,-1.00205e+07,6.24511e+07,4.14731e+16,3.82022e+25,2.56578e+09,-1.68266e+19,0.0380283,-0.010312,-0.06
3,-2.43047e+19,8.1499e+07,-7.66317e+06,1.08286e+08,3.56129e+16,1.20526e+25,1.28317e+09,-2.43047e+19,0.0300122,-0.00639961,-0.06
1.4486,6.74317e+16,1.15126e+07,-3.90697e+07,-1.00815e+08,3.76037e+14,2.33653e+19,1.40787e+06,6.74317e+16,-0.0241662,0.000792697,-0.06
2.33112,-2.84001e+16,6.89574e+07,7.65225e+07,8.65158e+07,3.141e+16,3.48618e+22,1.76987e+06,-2.84001e+16,-0.00108762,-0.00269407,-0.06
1,5.54344e+16,955252,9.82198e+07,-4.301e+08,1.52347e+14,2.33226e+18,6711.14,5.54344e+16,-0.0378163,-0.0213771,-0.06
1,2.51845e+16,4.67694e+07,3.2771e+07,-3.71369e+08,9.535e+14,1.028e+21,11918.3,2.51845e+16,-0.0145183,-0.023627,-0.06
1,5.492e+16,2.0629e+06,9.79707e+07,-4.3359e+08,1.53935e+14,1.89785e+18,6790.74,5.492e+16,-0.037982,-0.0209754,-0.06
2.01968,-1.58212e+18,1.08109e+07,-2.71208e+07,1.54918e+07,4.33798e+15,1.08743e+21,3.09089e+08,-1.58212e+18,-0.00334769,0.0417481,-0.06
4,-1.8101e+18,1.77813e+08,-4.76407e+08,2.6104e+09,6.54974e+17,5.84376e+24,1.08401e+06,-1.8101e+18,0.05,0.0145335,-0.06
3.02345,-1.80816e+19,1.18914e+08,-5.43081e+07,1.21747e+08,3.35149e+16,9.47147e+23,1.49952e+09,-1.80816e+19,0.0298166,-0.00378426,-0.06
1.15465,5.64291e+16,3.69428e+07,-2.7082e+07,-1.79654e+08,3.6565e+14,1.03473e+19,923901,5.64291e+16,-0.0269601,-0.00712718,-0.06
1.33218,6.17618e+16,1.10926e+07,-3.74863e+07,-1.04928e+08,3.77358e+14,2.81341e+19,1.16195e+06,6.17618e+16,-0.024401,-0.000565772,-0.06
3,1.85519e+19,-1.3362e+08,2.87084e+08,1.62017e+08,5.69209e+17,8.36164e+26,2.38558e+09,1.85519e+19,0.05,-0.0142148,-0.06
2.10192,-1.4819e+18,-8.25369e+08,6.53529e+07,-9.86135e+08,2.12756e+17,1.32876e+24,7.8989e+06,-1.4819e+18,0.000113894,-0.05,-0.06
2.85603,-1.9999e+18,-7.21594e+08,4.74061e+07,-7.87765e+08,2.60115e+17,2.19558e+24,1.43032e+07,-1.9999e+18,0.00448196,-0.05,-0.06
1,-4.16677e+16,-2.59486e+07,-4.72266e+07,-4.73243e+08,3.14657e+16,3.18917e+22,20093.2,-4.16677e+16,-0.011714,-0.0303013,-0.06
2,2.79211e+17,-1.13533e+08,-7.44935e+07,-7.96064e+08,2.12693e+14,4.2825e+20,116566,2.79211e+17,-0.0293492,0.05,-0.06
3,1.91519e+19,-1.78738e+07,5.71882e+07,-1.28127e+08,6.68178e+16,8.30859e+26,6.2403e+08,1.91519e+19,0.0396967,-0.0305141,-0.06
3.2051,1.16042e+16,2.58861e+08,-7.75234e+06,2.60692e+07,1.63207e+15,3.33066e+20,7.65389e+06,1.16042e+16,0.00494294,0.0280174,-0.06
4,-4.55053e+17,5.57353e+07,-3.96059e+08,1.03817e+09,7.51542e+17,1.18714e+25,90.0604,-4.55053e+17,0.05,0.0341038,-0.06
2,2.65074e+17,-1.80328e+08,-3.94985e+07,-8.85462e+08,1.15641e+14,5.67698e+19,134999,2.65074e+17,-0.0324003,0.05,-0.06
3.54752,-6.32224e+17,4.83434e+06,680575,1.18022e+08,4.79381e+15,4.29571e+22,7.1466e+07,-6.32224e+17,0.0110914,0.05,-0.06
4,-2.25709e+17,248613,7.81793e+06,1.47345e+08,5.66026e+15,6.40078e+22,1.43687e+07,-2.25709e+17,0.0161208,0.05,-0.06
3,1.65867e+19,-1.11438e+08,2.81419e+08,6.24996e+07,4.45043e+17,6.28985e+26,1.07903e+09,1.65867e+19,0.05,-0.0216643,-0.06
3.99181,-1.14704e+18,1.62712e+08,-3.64961e+08,2.90251e+09,7.51648e+17,7.1773e+24,1.69235e+06,-1.14704e+18,0.05,0.01168,-0.06
